"-1","-1","Unknown","Unknown station","0000-00-00 00:00:00","0","0","0","0"
"7002","134290266","Universités Lyon III / Ly","Quai Claude Bernard","2005-09-05 00:00:00","2086520","794458","45.7513","4.83635"
"7003","134290267","Gambetta / Garibaldi","Cours Gambette - Prolongement rue Rachais","2005-05-26 00:00:00","2086620","795765","45.7518","4.85253"
"7004","134290268","Mairie du 7ème","Place Jean Macé - Face à la mairie","2005-06-15 00:00:00","2085980","794944","45.7462","4.84198"
"7005","134290269","Debourg","Avenue Debourg - Angle avenue Jean Jaurès","2005-05-26 00:00:00","2084310","794316","45.7315","4.83328"
"7006","134290270","Gerland","Avenue Jean Jaurès - Au niveau du square Galtier","2005-05-27 00:00:00","2083820","794142","45.7272","4.83104"
"7007",NULL,"Farge / Ayasse","117 bd Yves farge","2007-09-22 00:00:00",NULL,NULL,"45.7357","4.82769"
"7008","134290272","Jean Jaurès / Guillotière","Avenue Jean Jaurès - Angle rue de la Guillotière","2005-08-04 00:00:00","2086710","795253","45.7526","4.84634"
"7009","134290273","Jean Jaurès","Avenue Jean Jaurès - Proche métro Jean Jaurès","2005-08-01 00:00:00","2084970","794604","45.7378","4.83758"
"7010","134290274","Centre Berthelot","Rue Pasteur - Angle avenue Berthelot","2005-07-12 00:00:00","2086090","794464","45.7474","4.83605"
"7011","134290275","Berthelot / Garibaldi","Rue Garibaldi - Angle avenue Berthelot","2005-05-25 00:00:00","2085720","795355","45.7437","4.84727"
"7012","134290276","Place des Pavillons","Place des Pavillons - Devant la bibliothèque","2005-07-24 00:00:00","2084130","794018","45.7295","4.82969"
"7013","134290277","Halle Tony Garnier","Avenue Tony Garnier angle voie nouvelle (100 m après angle avenue Debourg)","2006-06-02 00:00:00","2084300","793575","45.7313","4.82393"
"7014","134290278","Marseille / Félissent","Rue Felisse","2005-07-29 00:00:00","2086690","794872","45.753","4.84137"
"7016","134290280","Place Saint Louis","Rue de la Madeleine - Angle rue St Lazarre","2005-09-15 00:00:00","2086300","795391","45.7488","4.84757"
"7018","134290282","Lycée Louise Labbe",,"0000-00-00 00:00:00","2085310","794176","45.7403","4.83211"
"7020","134290284","Parc de Gerland","Allée Pierre de Coubertin","2005-09-19 00:00:00","2083400","793977","45.7241","4.82713"
"7021","134290285","Challemel Lacour / Gerlan","Rue de Gerland - Angle rue Challemel Lacour","2005-09-21 00:00:00","2084140","794688","45.7298","4.83813"
"7022","134290286","Jaurès / Lagrange",,"2007-04-25 00:00:00","2085740","794891","45.744","4.84127"
"7023","134290287","Berthelot / Route de Vien","Route de Vienne - Angle avenue Berthelot","2005-09-16 00:00:00","2085590","795628","45.7426","4.85051"
"7024","134290288","Bancel / Chevreul",,"2007-06-24 00:00:00","2086230","794815","45.7485","4.84056"
"7030","134290294","Quartier Général Frère",,"0000-00-00 00:00:00","2085630","794348","45.7432","4.83425"
"7031","134290295","Jaurès / Gerland","Place Jean JaurÃ","2007-05-30 00:00:00","2085260","794820","45.7399","4.84037"
"7033","134290297","St Luc / St Joseph","Sur le quai haut","2005-09-22 00:00:00","2086280","794324","45.7498","4.83512"
"7034","134290298","Piscine du Rhône","Sur le quai devant l entrée de la piscine","2005-09-22 00:00:00","2086840","794629","45.7537","4.83832"
"7035","134290299","Marseille / Université","Angle rue de Marseille","2005-05-27 00:00:00","2086480","794724","45.7509","4.83936"
"7038","134290302","Place Stalingrad","Angle Rue de la Guillotiere","2005-09-15 00:00:00","2086380","795767","45.7496","4.85299"
"7039","134290303","Guillotière / Madeleine","Angle rue de la Madeleine","2005-07-24 00:00:00","2086530","795389","45.751","4.84804"
"7041","134290305","Domer / Chevreul","Rue Domer/angle rue Chevreul","2005-08-30 00:00:00","2086040","795133","45.7467","4.84448"
"7045","134290309","Parc des Berges","Face au n°40 avenue Leclerc","2007-09-21 00:00:00","2085010","793601","45.7378","4.82448"
"7046","134290310","Place de l Ecole","Angle rue de St Cloud","2005-09-20 00:00:00","2084160","793889","45.7301","4.82779"
"7049","134290313","Cité Scolaire Internation","26 avenue Tony Garnier","2006-06-08 00:00:00","2084000","793577","45.7283","4.82365"
"7052","134290316","Université Lyon I","50 avenue Tony Garnier","2006-07-06 00:00:00","2083780","793817","45.7267","4.82612"
"7053","134290317","Jaurès / Thibaudière",,"2006-08-22 00:00:00","2086460","795162","45.7503","4.84519"
"7055","134290319","Servant / Jaboulay","Face au n°30 rue Renan","2006-10-11 00:00:00","2086060","794946","45.7468","4.84201"
"7056","134290320","Place Raspail","Angle cours Gambetta","2007-04-27 00:00:00","2087020","794775","45.7558","4.84069"
"7057","134290321","Jaurès / Bollier","Face au n°219 avenue Jean Jaurès","2007-10-10 00:00:00","2084680","794460","45.7347","4.83545"
"7061","134290325","Jaurès / Université",,"2007-09-09 00:00:00","2086240","795042","45.7485","4.84324"
"7062","134290326","Garibaldi / Domer",,"2007-10-13 00:00:00","2086180","795689","45.7477","4.85159"
"7064","134290328","CROUS","Angle rue Chevreul et rue Camille Roy","2007-09-10 00:00:00","2085910","795408","45.7454","4.84786"
"8001","134291265","Université Lyon III","Devant entrée principale de l université","2005-06-01 00:00:00","2086280","796447","45.7483","4.86149"
"8002","134291266","Place Ambroise Courtois","Face au cours Albert Thomas","2005-10-10 00:00:00","2085950","797251","45.7453","4.87159"
"8003","134291267","Claude Bernard Lyon I","Devant entrée de la fac","2005-06-18 00:00:00","2085270","798419","45.7386","4.88658"
"8004","134291268","Mairie du 8°","Devant la mairie du 8°","2005-05-27 00:00:00","2084850","797329","45.7352","4.87269"
"8006","134291270","Place du 8 mai 1945","Rue Professeur Beauvisage/Angle bd des Etats-Unis","2005-07-05 00:00:00","2084200","797007","45.7297","4.86775"
"8007","134291271","Frères Lumière","Angle rue Villon","2005-06-29 00:00:00","2085900","796836","45.745","4.86643"
"8008","134291272","Beauvisage / Pressensé","Rue du Professeur Beauvisage","2006-05-09 00:00:00","2083990","796654","45.7279","4.86351"
"8009","134291273","Jean XXIII / Mermoz","Boulevard Jean XXIII - Angle de la rue Mermoz","2006-06-09 00:00:00","2084960","797147","45.7366","4.86991"
"8010","134291274","Place Mendès France",,"0000-00-00 00:00:00","2085300","796315","45.74","4.85946"
"8011","134291275","Place Lebret","Côté route de Vienne","2005-07-05 00:00:00","2084810","795833","45.7355","4.85304"
"8015","134291279","Boulevard Jean XXIII","Angle bd Jean XXIII et rue Maryse Bastié","2007-09-11 00:00:00","2085380","797439","45.7403","4.87418"
"8020","134291284","Moulin à Vent","Angle rue du Moulin à Vent / route de Vienne","2007-06-17 00:00:00","2084220","795924","45.7299","4.85387"
"8021","134291285","Paul Santy","Place Général André - Face au 126 avenue Paul Santy","2006-05-10 00:00:00","2084060","797773","45.7283","4.87762"
"8024","134291288","Mermoz / Michelet","Angle av Michelet","2005-06-27 00:00:00","2084630","797858","45.7332","4.87863"
"8025","134291289","Santos Dumont / Louis Jou",,"2006-04-07 00:00:00","2085840","796440","45.7445","4.86099"
"8029","134291293","8029 - ETATS UNIS LEVIGNE",,"0000-00-00 00:00:00","2084460","796792","45.732329","4.864937"
"8030","134291294","Laënnec","Angle rue Nungesser et Coli","2005-06-28 00:00:00","2085610","797826","45.7414","4.87973"
"8034","134291298","Berthelot / Villon","Angle avenue Berthelot","2005-05-25 00:00:00","2085160","796584","45.7383","4.86276"
"8035","134291299","Sans Souci","Rue Edouard Rochet","2006-08-16 00:00:00","2086150","796745","45.7473","4.86528"
"8037","134291301","Cazeneuve","Rue Paul Cazeneuve - Angle du boulevard des Etats-Unis","2006-05-25 00:00:00","2084770","796665","45.7347","4.86381"
"8038","134291302","Albert Thomas / Villon","Angle rue Villon","2005-07-01 00:00:00","2086110","796899","45.7468","4.86728"
"8039","134291303","Pierre Delore","Angle rue Pierre Delore / route de Vienne","2006-06-05 00:00:00","2085180","795765","45.7387","4.85228"
"8040","134291304","Ambroise Paré","Face au 54 Boulevard Ambroise Paré","2006-05-23 00:00:00","2084980","798218","45.7362","4.88373"
"8041","134291305","Pinel","Bd pin","2007-10-10 00:00:00","2083660","797262","45.7294","4.8866"
"8042","134291306","Francis de Pressensé","Avenue Francis de Pressensé angle rue Paul Cazeneuve","2006-06-14 00:00:00","2084390","796358","45.7315","4.86026"
"8051","134291315","Hôpital St Jean de Dieu","313 route de Vienne","2007-06-17 00:00:00","2083470","795973","45.7243","4.85415"
"8052","134291316","Clinique Monplaisir","2 avenue des Frères Lumière","2007-10-10 00:00:00","2086100","796301","45.7466","4.86112"
"8053","134291317","Lumière / Trouilhet",,"2007-09-22 00:00:00","2085740","797134","45.7435","4.87008"
"8054","134291318","Martinière Monplaisir","34 rue Antoine Lumière","2007-09-11 00:00:00","2085440","796988","45.7409","4.8682"
"8056","134291320","Delore / Audibert et Lavi","69 rue Audibert et Lavirotte","2007-10-12 00:00:00","2084850","796117","45.7358","4.85681"
"8057","134291321","Vienne / Montagny","184 route de Vienne","2007-10-13 00:00:00","2084480","795869","45.7324","4.85342"
"8058","134291322","Longefer / Krüger","10 rue Krüger","2007-10-29 00:00:00","2085230","797758","45.7383","4.87838"
"8059","134291323","Laënnec / Pinel","rue Guillaume Paradin angle Pinel","2007-09-21 00:00:00","2084900","798677","45.7354","4.88958"
"8060","134291324","Santy / Beauvisage","Face au n°9 rue Pierre Verger","2007-09-21 00:00:00","2084430","797498","45.7317","4.87413"
"8061","134291325","Stade Vuillermet","184 avenue Paul Santy","2007-09-23 00:00:00","2083800","798074","45.7253","4.88142"
"9002","134292266","Mairie du 9°","Prox. métro Valmy","2005-07-06 00:00:00","2089000","792014","45.7742","4.80562"
"9003","134292267","Place Valmy","Rue Roquette / angle rue de Bourgogne","2005-07-04 00:00:00","2089170","792008","45.7756","4.80532"
"9004","134292268","Gare de Vaise","Face entrée de la gare","2005-05-27 00:00:00","2089720","791948","45.7799","4.8047"
"9006","134292270","Théâtre nouvelle Générati","Rue Tissot / angle rue de Bourgogne","2005-05-26 00:00:00","2089150","791718","45.7772","4.80335"
"9008","134292272","L île Barbe",,"2007-06-03 00:00:00","2091620","793715","45.7974","4.82908"
"9010","134292274","Piscine de Vaise","En face du n°37 avenue Sidoine Apollinaire","2006-06-16 00:00:00","2088640","791314","45.7709","4.79654"
"9011","134292275","Conservatoire","Quai Chauveau / angle Pont Koenig","2005-05-26 00:00:00","2088530","792579","45.7698","4.81267"
"9013","134292277","Quai Paul Sédallian","Angle rue de la Navigation","2005-09-25 00:00:00","2090540","792666","45.7874","4.81437"
"9014","134292278","Quai du Commerce","Angle rue Emile Duport","2005-09-06 00:00:00","2090120","792501","45.7843","4.81214"
"9020","134292284","Bourbonnais","Angle rue Horand / rue Masset","2005-06-17 00:00:00","2089020","791680","45.7735","4.80035"
"9022","134292286","Rue Masaryk / Saint Cyr","Angle rue Chinard/rue St Cyr","2005-05-26 00:00:00","2089490","792109","45.7786","4.80704"
"9029","134292293","Saint Pierre de Vaise","Place Vanderpol/Angle St Pierre de Vaise","2005-07-30 00:00:00","2088850","792209","45.7731","4.80781"
"9032","134292296","Place du Port Mouton","Quai Arloi","2005-06-20 00:00:00","2089060","792259","45.7738","4.8095"
"9033","134292297","Gorge de Loup",,"2006-06-20 00:00:00","2088420","791565","45.7674","4.80564"
"9040","134292304","Place Rodiaceta","53 rue Chapeau Rouge","2007-10-27 00:00:00","2088650","792189","45.771","4.80761"
"9041","134292305","Carret / Sédallian","30 quai Paul Sédallian","2007-11-08 00:00:00","2091100","793140","45.7926","4.82063"
"9042","134292306","Clinique Saint Louis","92 rue du Bourbonnais","2007-10-31 00:00:00","2090390","792420","45.7737","4.79542"
"9043","134292307","Marietton Ouest","78 rue Marietton","2007-10-26 00:00:00","2089210","791559","45.7761","4.79971"
"9044","134292308","Masset / Saint Pierre de","Rue Saint Pierre de Vaise","2007-10-25 00:00:00","2088580","791663","45.7705","4.8009"
"9049","134292313","Sergent Berthet / Gorge d","6 rue Gorge de Loup","2007-10-30 00:00:00","2088540","792012","45.7701","4.80515"
"9050","134292314","9050 - ALLEE DE LEUROPE",,"0000-00-00 00:00:00","2090020","791108","45.754739","4.840937"
"9051","134292315","9051 - ANDREI SAKHAROV",,"0000-00-00 00:00:00","2090320","791330","45.786522","4.796895"
"9052","134292316","Balmont","332 bd de Balmont","2007-11-02 00:00:00","2090640","791500","45.7893","4.79916"
"10001","134293265","IUT Feyssine",,"0000-00-00 00:00:00","2090520","797939","45.7856","4.88241"
"10002","134293266","INSA","Avenue Albert Einstein au niveau du virage","2005-07-20 00:00:00","2090080","797524","45.7822","4.87688"
"10004","134293268","Tonkin","Rue Salvador Allende / Angle promenade du Lys","2005-06-01 00:00:00","2089370","796421","45.7762","4.86264"
"10005","134293269","Boulevard du 11 novembre","Face Entrée du Parc de la Tête d Or","2005-06-03 00:00:00","2089730","796252","45.7797","4.85987"
"10006","134293270","Charpennes","Place Charles Hernu / côté sud","2005-09-14 00:00:00","2088720","796478","45.7702","4.86313"
"10007","134293271","Piaton / Condorcet","Av Piaton / angle Condorcet","2005-05-31 00:00:00","2089160","796798","45.7742","4.8675"
"10008","134293272","Salengro / Vaillant","Rue Roger Salengro - Angle rue Vaillant","2006-06-19 00:00:00","2089660","797752","45.7787","4.87943"
"10011","134293275","Gratte Ciel",,"2006-05-23 00:00:00","2088660","797915","45.7692","4.88058"
"10012","134293276","Zola / France","Rue de France/Angle Cours Emile Zola","2005-05-31 00:00:00","2088500","798368","45.768","4.88722"
"10013","134293277","Cusset",,"2006-05-24 00:00:00","2088350","799398","45.765","4.90113"
"10014","134293278","Gare Laurent Bonnevay",,"0000-00-00 00:00:00","2088210","800141","45.7651","4.90981"
"10016","134293280","Place de la Paix","En face du n°10 place de la Paix","2007-09-26 00:00:00","2086820","800571","45.7521","4.91464"
"10018","134293282","Tolstoï / Florian","Rue Florian/Angle Cours Tolstoï","2005-06-02 00:00:00","2087830","797883","45.7617","4.88073"
"10021","134293285","Grandclément","Angle cours Tolstoï","2005-10-25 00:00:00","2087610","798615","45.7597","4.88986"
"10024","134293288","Maisons Neuves","Place des Maisons Neuves/Côté rue Jean Jaurès","2005-06-09 00:00:00","2087200","797733","45.756","4.87734"
"10025","134293289","Totem",,"2006-10-08 00:00:00","2088000","797342","45.7636","4.87331"
"10027","134293291","Mairie de Villeurbanne","Avenue Aristide Bria","2005-06-09 00:00:00","2088360","797820","45.7669","4.87997"
"10028","134293292","Ecole de musique","Cours de la République/Angle Anatole France","2005-06-16 00:00:00","2088430","797346","45.7675","4.87396"
"10030","134293294","Greuze",,"2006-10-13 00:00:00","2089190","798865","45.774","4.89382"
"10031","134293295","10031 - CROIX LUIZET",,"0000-00-00 00:00:00","2089900","798036","45.780566","4.88324"
"10032","134293296","Primat / Decorps","Rue Antoine Primat/Angle rue Decorps","2005-09-27 00:00:00","2087350","799411","45.7582","4.8986"
"10034","134293298","Docteur Damidot","Devant la MJC","2005-05-30 00:00:00","2087830","798321","45.7618","4.88615"
"10035","134293299","Boiron Grangé",,"2006-10-27 00:00:00","2088140","799436","45.763","4.9004"
"10036","134293300","Stalingrad","Boulevard Stalingrad/angle rue Charlie Chaplin","2005-06-23 00:00:00","2089160","796161","45.7743","4.85908"
"10038","134293302","Condorcet","Bvd 11 Nov./prox. arret tram Condorcet","2005-10-08 00:00:00","2089690","796646","45.7791","4.86653"
"10039","134293303","Bouvier","Rue Professeur Bouvier/Angle rue du 8 mai 1945","2005-06-13 00:00:00","2089790","798666","45.7795","4.8915"
"10041","134293305","Kimmerling",,"2006-06-21 00:00:00","2086870","799343","45.753","4.89886"
"10043","134293307","Salengro / Feyssine",,"2006-06-08 00:00:00","2090190","798586","45.783","4.89058"
"10046","134293310","Charmettes/Zola","Rue des Charmettes/Angle Cours Emile Zola","2005-05-28 00:00:00","2088760","796794","45.7708","4.86715"
"10047","134293311","Lherminier/Pressensé","Avenue du Cdt Lherminier/Angle rue F. de Pressensé","2005-06-01 00:00:00","2088860","798182","45.7712","4.88499"
"10048","134293312","Place Marengo",,"2006-06-30 00:00:00","2087520","797511","45.7593","4.87589"
"10049","134293313","Pressensé","Rue Francis de Pressensé/angle 8 mai 1945","2005-09-27 00:00:00","2088680","799113","45.7692","4.89672"
"10053","134293317","Rosselini / 11 Novembre",,"2006-10-16 00:00:00","2089690","796406","45.7794","4.8629"
"10054","134293318","Stalingrad / Meliès",,"2006-06-13 00:00:00","2089410","796178","45.7767","4.85952"
"10055","134293319","Condorcet / Galline","Avenue Galline/angle av. de Condorcet","2005-06-02 00:00:00","2089400","796785","45.7765","4.86711"
"10056","134293320","11 novembre / Gaston Berg","Avenue du 11 Nov./angle av Gaston Berger","2005-05-30 00:00:00","2089710","797155","45.7791","4.87195"
"10058","134293322","Métro Flachet",,"2006-07-23 00:00:00","2088410","798766","45.7671","4.89215"
"10059","134293323","Anatole France / Zola","Rue Anatole France","2005-05-28 00:00:00","2088610","798148","45.7689","4.88424"
"10060","134293324","Saint Exupéry","Avenue Antoine Saint Exupery","2005-07-19 00:00:00","2087460","797792","45.7588","4.87897"
"10061","134293325","République","Cours Emile Zola/Angle cours de la République","2005-10-06 00:00:00","2088780","797321","45.7708","4.87296"
"10063","134293327","Perrin / Jean Jaurès",,"2006-07-07 00:00:00","2087440","798266","45.7584","4.88549"
"10064","134293328","4 Aoùt 1789","Angle Rue Rollet/Blanqui","2005-06-01 00:00:00","2088150","798046","45.7648","4.88432"
"10070","134293334","Stade Cyprian",,"2006-08-05 00:00:00","2086820","799506","45.7523","4.90142"
"10071","134293335","Lycée Marie Curie",,"2006-07-16 00:00:00","2087720","799121","45.7616","4.89645"
"10072","134293336","Jacques Brel","Rue Jacques Brel/angle rue Korel","2005-09-20 00:00:00","2089160","796569","45.7741","4.86401"
"10073","134293337","Institut d Art Contempora","Rue Docteur Dolard / Angle rue 4 Septembre","2005-10-26 00:00:00","2087790","797225","45.7615","4.87246"
"10074","134293338","Zola / passage Rey","Cours E. Zola / Angle passage Rey","2005-10-07 00:00:00","2088730","797513","45.7701","4.87695"
"10075","134293339","Gabriel Péri","Angle cours André Philip","2005-06-29 00:00:00","2088950","796682","45.7723","4.8657"
"10079","134293343","Anatole France / Barbusse","Rue Anatole France/Angle av Barbusse","2005-06-01 00:00:00","2088520","797761","45.7681","4.87916"
"10080","134293344","Vaillant / Perroncel",,"2006-07-28 00:00:00","2089320","797811","45.7754","4.88029"
"10083","134293347","Château Gaillard / Bienve",,"2006-09-09 00:00:00","2088350","799199","45.7778","4.88398"
"10084","134293348","La Doua / avenue des Arts",,"0000-00-00 00:00:00","2090210","797136","45.7836","4.87167"
"10086","134293350","Anatole France","Angle Rue de Préssensé / Flachet","2005-06-05 00:00:00","2088720","798548","45.7698","4.88952"
"10087","134293351","Baratin","Face au 115 rue Pierre Baratin","2006-06-30 00:00:00","2087720","799436","45.7605","4.90067"
"10088","134293352","4 aoùt 1789 / Pressensé",,"2006-06-28 00:00:00","2088350","799199","45.7662","4.89787"
"10089","134293353","Colin / Ottavi","Rue Colin - Angle rue Ottavi","2006-05-25 00:00:00","2089070","797340","45.7731","4.87425"
"10091","134293355","Château Gaillard / Fort",,"2006-06-28 00:00:00","2089260","798419","45.7748","4.88804"
"10092","134293356","Montgolfier / Château Gai","41 rue Montgolfier","2007-11-03 00:00:00","2088940","798603","45.7716","4.8904"
"10101","134293365","Einstein / Boulevard du 1",,"2005-09-17 00:00:00","2089760","797295","45.7795","4.87433"
"10102","134293366","La Doua / rue Gaston Berg",,"0000-00-00 00:00:00","2089900","797095","45.7809","4.87132"
"10103","134293367","La Doua / Rue des Sports",,"0000-00-00 00:00:00","2090340","797524","45.7845","4.8774"
"10110","134293374","Mémoire et Société",,"2006-09-26 00:00:00","2087580","798044","45.7596","4.88281"
"10111","134293375","Charles Hernu",,"2006-09-20 00:00:00","2088700","796366","45.7703","4.86226"
"10112","134293376","Place de la Reconnaissanc",,"2006-08-13 00:00:00","2086970","798427","45.7545","4.88514"
"10113","134293377","Gare de Villeurbanne","4 avenue Paul Krüger","2007-10-30 00:00:00","2087160","798766","45.7558","4.89149"
"10114","134293378","Bel Air / Les Brosses","En face du n°2 avenue de Bel Air","2007-10-25 00:00:00","2087470","800209","45.7581","4.91062"
"10115","134293379","Place d Espagne / Stade K","133 avenue Paul Krüger","2007-11-04 00:00:00","2087040","799779","45.7541","4.90566"
"10116","134293380","Blum / Faïs","171 rue Léon Blum","2007-09-25 00:00:00","2087740","799851","45.7606","4.90621"
"10117","134293381","La Perallière",,"2007-05-19 00:00:00","2088140","798783","45.7646","4.89233"
"10118","134293382","Voyant / Chambord","92 rue Voyant","2007-10-31 00:00:00","2088470","799411","45.7672","4.9006"
"10119","134293383","Villeurbanne Saint Jean",,"2007-11-08 00:00:00","2089930","799673","45.7765","4.90132"
"10120","134293384","Salengro / Descartes","39 rue Roger Salengro","2007-09-26 00:00:00","2089360","797126","45.7763","4.87163"
"10121","134293385","Parc du Centre","Angle Rue Billon / Rue F. De Pressense","2007-05-31 00:00:00","2088930","797716","45.7719","4.87906"
"10122","134293386","Verdun / Desgrand","13 rue de Verdun","2007-10-31 00:00:00","2090320","799083","45.7841","4.89708"
"11001","134294265","Gare de Cuire",,"2007-10-31 00:00:00","2090390","794166","45.7861","4.8338"
"11002","134294266","Saint Clair","49 cours Aristide Briand","0000-00-00 00:00:00","2090370","795264","45.7857","4.8483"
"12001","134295265","La Soie","Rue de la Poudrette","0000-00-00 00:00:00","2087780","801013","45.7608","4.9206"
"12002","134295266","12002 - POUDRETTE LA SOIE",,"0000-00-00 00:00:00","2088170","800896","45.764454","4.919"
